filename,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,label_y
MOF-801-SC_no_solvent,69556.81595,-14515.20298,26399.16157,-3135.366514,911.8739379,-1496.492532,-1284.343832,-20.3937853,2212.958678,-1103.388245,-795.1871583,36.71692291,100.2596672,-299.4622799,-167.1447648,-66.41999665,-261.1890895,-171.1065778,-43.78829468,-3.780831625,-36.06461762,3.135883247,20.21290908,40.20831588,3.113179092,-26.5124854,-4.866325061,18.14372616,-1.256761727,-27.56148891,-3.106131521,-30.76569249,-10.996799,8.687448011,-21.29120757,16.45643893,-17.45243073,5.361347232,17.7247459,-0.986559031,6.056325027,-8.071248168,1.680639309,-13.81014335,-13.83906667,1.026660466,-2.241075972,5.482645887,-1.442864947,2.87363036,-1.806862507,-2.283641066,4.660839225,1.898408171,0.702489889,1.560271339,3.421108234,1.56588042,-4.490193202,1.862166706,-1.7891133,-0.465550451,2.318529783,0.148507665,0.424629655,0.787853395,1.987493064,0.255081049,-0.353755969,-0.301815731,-0.060214352,0.278818668,0.386470313,0.174781937,0.687015757,-0.581191778,-1.263209118,-0.167235322,0.050342177,0.393159365,1
MOF-802_no_solvent,74586.68529,-14103.16466,29847.91697,-3264.579708,-455.6710386,-1345.302115,-906.4130669,78.07127081,2326.304164,-894.3801891,-69.78702185,-82.92833465,109.0344843,86.4136986,-20.85291859,-408.1843223,81.17833826,-26.70459309,-145.2338138,28.29623029,-138.0414163,-134.0623333,27.93113542,-31.47799163,11.78101804,-48.74965453,-39.39069003,30.12294185,-4.753686122,-16.10444328,-53.35695989,3.368022964,6.768266552,30.57201732,-16.91883327,14.79103498,16.11884885,5.019939376,5.186881149,38.76042203,22.60911196,4.523929469,12.42720055,-4.340178225,3.008186068,-5.793621116,9.555245793,3.796544889,8.313587797,2.818929432,1.002482995,-5.269920163,-3.917757147,-8.298614589,8.091401859,-2.979301281,-1.039506691,8.512893497,-8.622938711,-1.720272425,-0.803665428,2.714934313,-4.014846267,-0.49400219,4.730296566,-1.684115508,-0.519846258,-4.075617963,-4.208745036,-0.717890781,-0.336155025,2.343575213,3.734158054,-2.517860869,-1.913473699,1.792969478,1.814706168,-1.310969516,1.155607412,0.941336972,1
MOF-806_no_solvent,70391.98646,-7010.452737,26366.87804,-1576.335858,877.5155779,-1361.294251,-1373.462425,734.406875,2256.727705,-21.10611485,-831.9054881,198.7734999,58.35092762,-271.3090992,-155.1878542,22.90006359,47.13189595,-101.0277556,-73.14760058,-139.1214473,-56.70898593,-100.8451898,27.164884,76.46799705,14.66374414,-50.77580552,29.18373906,12.81425367,-27.00880142,20.54981525,-53.23374619,-57.83638546,-12.41223104,77.14970078,-46.79202496,-13.1777813,-48.12284119,-1.681648671,-11.47943876,-0.293334571,13.82760053,45.50591398,7.401497516,-14.47244971,-37.89770825,-11.77504413,-19.44214943,-1.099735106,25.96596009,-11.46068587,3.952505079,-5.767009907,-0.815910494,0.598826504,3.103459146,-4.539746442,7.476639829,-7.802519781,-8.105271344,7.220931784,1.16302804,-3.833194481,0.079746575,-0.025855319,-1.202922998,-1.493874345,-4.572055295,2.312790471,-0.678405517,1.025591873,2.773839584,-1.69196617,-1.782953829,0.637609261,1.056239966,4.016535883,-0.428162809,5.165427675,-2.152687921,0.565801847,0
MOF-808_no_solvent,112483.7904,-17035.41879,50030.56487,-4269.671033,-8459.788812,-2310.909333,-482.0024792,606.0759007,4430.376846,-987.2676846,250.4016054,86.44548362,-162.7549676,-18.45094298,-196.4996363,539.5567606,-12.2330949,-260.0516,105.7451289,37.82820772,251.3266849,67.26614522,-85.9241764,-2.642270736,54.96370025,-45.47546133,-0.57846198,-55.13230295,-38.44735036,-119.5148797,-23.00064876,-30.41290672,-37.19861989,32.52195805,161.5741386,-43.10129828,90.12955531,49.82625089,-52.37333042,20.9935715,-18.20111507,-5.41523322,-17.10000605,-19.68266768,3.599971187,-20.87413393,14.80723278,-20.7053761,-7.233776997,-3.838745439,9.853786433,10.32354842,-7.543345691,2.027637963,-10.60844245,-2.387095983,11.48354053,1.850683901,-2.468387769,-14.57296413,5.957755732,-0.103699673,7.91459572,1.561780124,2.084084656,-8.579182817,-1.536252539,-4.385950209,0.401336332,2.300535665,-8.584635263,3.639256172,-4.906784351,1.399457222,-7.758980871,-0.046155508,-1.883833728,0.512612028,1.741590576,1.487636373,0
MOF-808-Gly_no_solvent,89191.41822,-14736.35642,29505.77728,-3409.362922,-10016.35289,12670.10988,7848.241041,-1276.833042,350.7381194,-223.8330669,-1403.124553,-232.6449912,4200.297505,-334.2004104,-1055.107778,-1453.081872,151.0865334,1093.051626,-18.0309542,255.7502596,809.9967426,166.9029456,-140.723733,-9.933618577,165.1894156,-16.49647384,8.840074465,-181.3557855,188.2322075,56.52989666,73.97910256,60.10626996,-76.1128673,-9.086871008,-110.257446,-117.9131361,-80.03804762,36.21186936,-13.93409118,3.626128325,17.46948485,-37.64898471,-15.66987709,37.08548374,-21.87604682,8.99849837,0.049744562,1.336534929,3.975573394,-32.20303594,32.60693375,18.63409115,-2.724562346,3.931741304,5.446843949,-8.226227793,-3.998607425,8.416404717,-4.104570481,-6.351797308,-7.922424272,-0.201304454,-0.372197616,-5.181189848,-2.114062372,-0.178974087,0.93136654,-0.774757037,-0.748788635,-2.97892261,-1.073917465,-1.770579873,2.636169977,-1.049241871,-0.328357479,0.225813547,0.032561812,-0.529399999,0.577947524,0.397719903,1
MOF-841_no_solvent,83450.65969,-8447.460763,34814.87053,-1798.026515,-2032.604659,-2339.56862,-1040.908553,789.4421566,2879.678225,-34.06504883,-445.7603823,285.1296975,-316.4568793,431.9106309,-62.03523725,25.97078195,-70.03193738,239.7086251,-127.3864365,121.7324866,138.3467192,16.6673134,-123.0596518,6.566008971,80.45322469,-116.3668772,11.90254764,22.82512221,-89.0929874,-63.80775575,38.70058417,-7.357238311,46.07777941,25.53973698,46.97257691,54.01117294,37.29955965,15.41839057,-14.68470438,40.65269895,7.789694521,33.23983143,1.637244428,17.32799497,17.18030785,-11.15721736,9.285976878,-1.07933951,10.97262722,17.98027066,16.38057647,11.86117063,8.697201064,7.504521662,-3.325876478,-5.459525359,-2.706160858,10.40693095,-11.39926147,-0.655875157,-5.960696279,2.5192307,-1.961092216,1.656192278,-0.522317673,-5.035042715,-2.421056971,-0.409955246,3.820318227,0.275999167,-0.021007201,-1.958551741,4.743061186,-1.430664049,1.361445733,1.733349021,2.126875868,0.848153585,-1.767250279,-1.571951182,1
MOFF-2_no_solvent,-3500.835515,4144.809345,4785.386727,-1000.754479,-20031.35798,33514.13105,19327.28038,-2847.441433,630.8568508,-453.7400028,-4674.613342,988.6042329,-2937.227301,1384.746483,827.9337157,-111.8203854,-22.6948003,-537.3503745,234.1522715,-48.51978135,-191.5553073,-40.41819916,186.6208894,118.8917225,-159.7545365,-179.368363,44.2964878,84.45233012,4.666338211,42.11877341,-39.85722458,-62.46373893,-8.628366211,27.26195115,28.10546624,39.82955541,59.58756912,2.93364769,7.600090144,17.60114016,8.624546218,15.69222836,6.358133714,-5.480847009,-1.863606316,4.686601493,-7.891843082,0.218101838,-4.59502408,7.512451157,-9.133649913,-1.10616094,-2.164511669,-4.101384672,-6.113891019,9.448025633,3.870886634,-0.149012768,2.319649904,1.360183413,-0.264039507,-0.033442821,-5.567287077,-0.126029232,-1.310304657,0.817023699,0.547374446,-0.124233732,0.767332509,-1.632934667,0.639417457,-1.139028024,-1.113473816,-0.158474293,0.203337125,0.323005945,-0.655965146,-0.201469742,0.585019601,0.273644567,1
MONT1_no_solvent,-41421.68962,2250.087099,-8028.448446,236.7656792,-235.7632216,266.7036731,-1005.340304,-69.40943807,-330.3275668,222.4116345,-204.290259,303.3895415,-192.8510748,-65.67073925,-88.42234736,60.96976325,134.0887076,97.92393619,-61.16549848,63.92276838,87.29552026,-51.0590328,-56.69373638,-66.02469851,5.78282165,-56.13179574,-24.29626449,-15.14497706,42.73508456,47.87803534,-30.80282891,8.451142725,14.83779416,26.75131324,1.902650027,-3.123978729,-10.27464556,7.354972793,-6.823867877,6.860785848,-4.103435654,2.939131727,-3.868330123,1.272621292,-3.194703085,-8.121717284,12.28465182,4.167071435,1.596784415,13.60258181,-10.78641855,-4.056820733,5.405418408,5.878684695,-5.47523116,-4.161288397,2.187120122,-3.170559858,-2.14776445,-2.264287541,2.146337303,-2.061074696,2.29126471,1.533640237,-3.955562461,0.141081878,0.301128754,0.960094392,-3.455419547,0.937027984,2.254553105,-0.352482295,2.211733567,-0.117511622,0.743608074,-0.785913414,-0.165016907,1.219338558,-0.868581229,0.299791196,1
MOOFOUR-1-Ni_no_solvent,4031.519298,-6283.590279,3611.136129,-1300.102664,-494.2761585,-3237.956192,792.8900951,638.0551127,-2024.134689,-84.19298997,-351.5776421,-577.1205645,190.343528,668.3179731,-79.37297466,-356.5090193,-176.3695972,112.9276087,5.893993948,-111.7628686,-105.9065411,102.6541953,-2.696727721,16.32388197,10.83214495,48.85756999,-6.55491758,10.17361824,-14.87425468,24.83025635,24.94688503,-92.20533848,77.55155693,-13.11266617,6.230187594,6.669131771,43.07762112,17.45734574,5.902864473,18.80321689,27.23173175,-2.131099589,0.614027832,1.912294402,19.58620007,27.40349564,-10.02364601,-11.0923991,5.605404283,-15.91431271,9.60103322,8.165340815,-0.527268495,9.550006735,-4.496924648,1.574708209,0.521726573,2.131504011,0.415449388,4.549317365,2.040318699,-0.501835354,1.671138391,0.623765971,-3.06611256,-0.448743469,-4.338683997,3.919155349,-0.755130703,0.981121076,3.688959404,4.695173934,1.301041275,-2.556715241,1.07561442,-1.512444733,0.063927188,2.944011473,0.227402892,0.648546274,1
NABMUA01_no_solvent.cif,-21739.02075,-3704.735634,-1822.807351,-1282.019336,-2275.03619,158.2496803,-1802.070873,-543.9574309,-1912.139313,-159.9942362,354.4319724,-309.7470323,813.9596163,259.5528779,-96.16010615,-182.5112271,-128.6067056,109.571436,-40.67400901,55.34565133,-2.596784758,43.73611539,13.56713206,9.40948771,-0.230404276,57.02591086,47.09212308,29.57919056,14.12831462,48.87131176,-3.11648833,-60.08312538,-2.778803173,-0.066552358,2.16434053,24.55241745,82.35147437,-26.21574631,-3.939723736,27.32841217,6.716510256,37.36063559,-2.580251076,-1.220285404,23.08608583,-7.055073237,0.43793613,-17.17623982,-0.116243927,-8.213577895,6.455349473,11.76750549,-3.926094358,0.090507866,-5.363342575,-2.366865357,0.078027602,-9.624754604,6.038403808,-0.358296404,10.17646741,-1.959469188,-2.684630508,0.241029205,7.835169967,-0.329510277,-0.775899348,1.477826514,-0.624183064,-4.63080746,-0.931559886,-0.575609094,-3.108247582,-3.4342304,2.39999853,0.432772531,-0.029014397,-2.074078759,-0.649762012,0.327959111,0
NaCu3 (mtz)4_no_solvent,181645.4287,-26509.96589,91882.08681,-7546.481252,-25365.40813,-11500.46779,-524.8950485,2654.314788,-4565.829016,104.9080533,670.1778558,151.355118,-2603.433126,1500.217003,-869.5909304,-1736.382384,437.1857827,811.8894522,63.68983959,-10.3633551,230.5598003,-266.5134458,70.57998675,86.50987618,22.74262464,54.16651705,-47.62737719,37.94765739,-8.107880409,-118.1808975,11.25458968,66.50796145,27.41612818,-32.36847075,4.092510041,27.22671954,-65.61566228,-41.72998169,1.291000329,-72.0404471,-103.4237894,40.21422363,17.42995463,-22.29840183,-22.74146738,31.41549602,-8.275292684,2.465432146,-15.53314519,14.88523561,-9.691361268,5.563286904,-2.873312827,0.704893079,-9.572815142,-1.928643851,14.1971689,-0.349306505,10.38147795,3.486960544,0.172499107,-3.451112265,-0.216737615,0.260309345,-3.236922495,3.432371463,-7.129550563,0.155318995,0.187068742,-2.323574961,0.5042497,-0.403218894,1.643074376,-0.012245447,0.706832527,0.944244101,0.92138836,0.734152045,1.798493918,1.697903298,1
NAGQOC02_no_solvent.cif,-30816.14445,-4649.162048,-3835.321324,-1356.104863,-1174.021074,1308.351315,-1735.673733,-887.0697976,-1242.529485,-624.8573216,308.2633716,-174.6875638,520.9010104,74.51118749,-93.51754008,-4.870365545,-143.9110198,-30.62365404,151.7266277,36.3399128,-17.19748096,-65.51217086,-25.66762835,6.465538568,33.85178446,2.833435517,99.84947271,53.31694172,5.272547153,3.636105468,23.62414494,-10.42790351,5.261760069,-5.834928832,-15.66589065,5.334857771,32.8540299,19.43510536,12.52987215,27.85918151,-2.586036645,12.30145955,4.083381561,-1.874059846,-12.18515606,-12.61257976,-6.204170687,-13.48170509,-13.98871744,0.000503025,0.988649515,3.372367077,8.458417951,-1.143831528,3.145353376,1.28723647,10.14902183,2.071872888,3.680308101,1.995757981,0.058483165,7.009551608,4.339742321,-1.222336973,0.993253526,0.992216,1.998221323,-1.592885401,2.221614099,0.149871571,0.449305035,-0.755196699,-0.470519425,0.816767716,1.050773155,-1.326544292,-0.073038899,0.153747629,0.411785386,-0.130567958,0
NBU-9_no_solvent,-9035.639033,-4754.821174,2204.740725,-1622.288365,-3849.221822,-5502.46271,2931.64432,1415.423929,1430.987919,-633.3437189,-501.4824662,-971.0432167,30.99863875,-1012.348541,1048.909513,-341.1351764,675.6485771,17.7520509,-51.23926951,116.7388846,216.872306,-278.4326829,-23.21240943,-143.1766972,-67.3535743,-2.911858575,-31.22798023,142.1742422,-68.34847664,2.21652922,-133.6573774,65.21662577,3.965339715,-69.98480593,-5.470060499,-40.98777018,64.79079552,17.68007139,10.8302927,-6.734833866,0.25529327,-36.62432559,4.666945886,-1.241087166,-11.12420253,-13.26066274,2.553310973,-9.211664569,4.841361218,12.18909794,1.771673759,-2.45273393,6.982290191,4.950783191,-0.951503371,-6.569927358,-6.318308439,-3.674122483,1.96842471,5.407207031,2.564817116,-1.830065224,3.298740498,-0.422260984,4.519681328,1.585171525,-2.090271547,1.493012491,-2.203262435,-4.547877849,3.882429465,0.886396684,1.645218894,4.919186239,0.49244712,1.26682007,-0.698873391,0.719482987,0.702506123,0.227326296,1
Ni(HPTZ)2_no_solvent,-36014.39474,715.4873936,-6318.611583,239.3542384,1252.297833,319.5789833,-331.8338265,77.97787296,1230.051746,-26.25539018,96.29154644,-522.8479256,145.6965176,-38.8362148,425.7105276,-294.7147524,537.7410393,-63.56302665,128.5824287,-122.2503559,-30.28175623,-158.0952038,-85.31413644,-189.3641994,-41.285037,-21.46104936,-40.27662046,53.63817768,-49.0377199,-30.19156754,31.6474724,-25.19251665,-60.35754343,34.83794904,-46.78833039,7.827585916,13.38013694,23.45472158,-26.7791029,-8.060325045,-11.09877084,-0.411427502,-5.492395125,12.75394791,23.45531988,-0.311193855,-37.48722666,3.435638077,13.67800748,5.379925914,9.895182384,-5.726308704,-7.240106199,8.432621318,-1.457709558,4.212139639,5.200018864,-1.32270471,8.481333867,2.25900585,-6.655014821,-6.464436041,1.528745189,0.804731337,1.602408703,-1.026456093,-0.37862081,0.933172595,4.381277193,-0.995735253,0.426980249,-1.352068589,-0.851834821,-1.444468516,-1.965802766,0.36299691,5.240972215,-1.646887279,1.668495525,-1.421816733,1
Ni(L13)2_no_solvent,-39123.39927,176.6983006,-7613.559655,-41.7821686,353.7209602,422.670454,-1136.906578,-218.1787275,57.47490703,-111.3197219,53.6751065,224.4302914,-160.2930047,153.2398795,-98.99924693,-120.7176154,-92.50776967,104.9595382,138.5915076,-41.44838015,-70.50658039,56.27921935,-36.76162138,3.720477377,-3.252380391,-41.66930021,-22.80055484,-25.2508671,-5.717243621,7.064935405,-22.5079757,-5.66652853,14.68788942,-17.76676423,2.221452066,-17.87765468,-2.224028819,0.620327151,-1.856298809,3.312281454,-2.14948838,1.089210515,-5.067770037,8.286528135,6.805934889,8.084229645,-3.396818945,3.920356077,4.478326034,-2.270346483,-0.985401582,7.069217874,0.346411014,-2.38548044,-3.336416076,0.394001684,2.569038749,2.720088249,1.675720436,6.125963431,-2.976579767,-3.079074098,0.034044614,-0.607822555,0.907343966,-2.75669905,2.886660026,-0.82560962,-0.601158825,-1.130101996,-0.303485429,1.118094343,0.706995357,0.964307334,0.2659076,-0.463850378,0.542877025,0.106936526,-0.896354446,-0.813840526,1
Ni3(BTP)2_no_solvent,-15938.21611,-2496.777459,785.0707833,-656.4511371,-1659.607833,-1133.920915,-631.3567893,304.1827912,-231.8028469,237.0124592,97.68367285,-489.7784222,168.384022,-97.11806364,424.2401538,-473.3074589,-196.7616147,142.5811999,-94.99646053,18.94449559,-24.1862114,-67.70378867,18.21621659,4.008632316,0.908120211,13.12621842,-1.839083225,-38.08620456,-62.92996438,18.12823354,29.65864294,-16.65259098,35.4338403,-23.34572005,-25.08154645,-5.361090832,41.77593411,14.27374855,15.90477371,-9.250275711,27.27972443,-3.861017029,-6.014213477,-3.058741714,9.508188146,7.904336992,-2.045530898,-9.500315372,-6.094252137,-2.804126433,0.052466794,3.969808778,-6.294373255,4.544731655,1.537842465,8.220819944,-4.791982332,-0.747660934,5.380514956,7.986336704,-1.033339969,-2.551011408,-0.613471069,0.089431609,-2.733212222,-2.961444659,-0.157708877,1.348434191,-2.892325579,-2.168731685,0.199038194,-1.326225433,-0.470807717,0.449170279,-1.178689877,0.444331075,-0.636156772,1.213156076,0.355154711,0.521187076,1
Ni-btz-ht_no_solvent,-27213.72404,207.8181766,-7854.120921,1044.256778,1439.241751,1095.704437,-1138.007633,-661.6539933,-617.3649795,258.7727156,54.21685257,294.481272,48.90600316,252.0092875,-463.2447608,-306.4797941,467.6599298,-93.30645921,220.4010252,-279.2087831,-33.59983492,-121.3082322,-5.559928225,-128.3143228,-81.80638377,-31.36964069,19.87145749,18.03743822,62.82042437,-113.9934848,-30.5429201,-1.32069499,88.0670281,49.80863977,-48.91066078,-1.074114925,-21.38454175,42.12651808,9.023909939,-2.16716387,-6.239565629,-5.905634837,-24.63558991,-3.905298181,10.41769733,-15.0817604,5.846377141,-13.93717073,5.107613577,1.625348547,3.936113636,-14.85916519,-17.61246131,8.513852547,-0.327101292,6.979552648,-2.929184049,4.108565914,7.040614838,-10.84892505,-8.896512162,1.282063993,-4.421348012,1.107950903,2.533870502,1.395141692,1.894934028,3.196489222,2.051131185,-2.465546685,-4.779423786,0.893144885,1.190635428,-2.479128832,1.171302841,-3.678891244,-0.173007022,-0.551538712,1.487295257,-1.401063813,1
NJU-Bai50_no_solvent,-25385.66808,-136.1804269,-2608.070739,-503.4281249,-760.9367631,30.40049579,-1601.98545,-145.139651,85.84550254,297.2396939,-241.5058994,-38.69377467,138.2140849,-51.20610489,-68.89202352,-58.54956661,281.9196154,-173.373863,94.10778285,38.61261179,-24.16399398,-108.3732012,-4.570635463,-97.42247747,-42.04579864,3.685252297,30.01999193,-0.152481827,38.58080409,13.89641216,-23.11684579,0.014606779,13.28872907,32.98224006,-12.17027107,14.24683907,7.72883172,-20.85550467,0.019703664,5.273435769,-17.30948709,3.41894377,-13.0950836,-10.8491645,7.452669207,-2.485260056,2.395878843,-0.640156649,6.568270586,-6.184467684,1.794588615,-4.394583468,-5.28686429,-10.95163663,2.869407738,-1.45635239,5.99563234,0.094200395,-8.109094237,-4.043466896,1.291718336,-0.356659255,-2.319106432,-0.136914125,0.494872942,0.889127942,-4.273176654,1.13040434,0.479584996,-1.326538703,-0.100279734,-1.886427961,0.617438247,-0.936914269,-0.507973618,-1.205952269,-0.376470549,-1.984405121,0.264844436,1.733491217,1
NJU-Bai51_no_solvent,-24309.19801,3241.783919,-2429.146053,-848.7626374,-1282.871546,761.4027252,-1308.318064,405.0457723,148.7232898,664.6858214,-215.3232835,99.64137964,288.9524918,-80.23162003,-70.60460274,126.5014739,904.2226847,-444.2473527,163.794659,1736.488378,-187.2031525,601.1132135,74.73050648,-17.00421902,-253.0647503,77.05496662,-91.67945896,61.7544487,-82.68238028,-11.61902199,-10.55177575,-12.64930406,-10.47101348,42.67188568,-39.39114198,47.32082323,-65.25281083,40.81068585,23.29158105,-10.82682108,-65.49989476,-45.8220701,33.05202304,-14.36246389,22.42561279,9.12029623,21.3900955,-56.79330738,17.4543784,-4.407560307,-11.59446229,15.31995175,-12.98428035,-3.528154124,-0.485748792,7.216104326,-2.178937223,13.2154628,6.862713153,-8.357163418,3.38338258,3.702943288,3.604908401,-0.382346408,2.399827714,3.750327012,-0.644100016,0.460366204,0.69742347,-1.527946876,1.959716025,-1.406418641,-1.35363598,0.683156474,-1.1068462,0.08363255,-0.767938047,0.859559964,-0.125170661,-0.629553803,1
NJU-Bai52_no_solvent,-19542.78803,6515.12219,-1586.318763,1245.278081,-719.6598482,-631.7034358,-1194.969168,558.4314143,564.3073984,1395.03231,-379.0879083,223.8149818,136.6993659,114.0029195,155.785246,74.31603353,249.6282183,51.33073865,72.51978941,245.1073894,-19.82798606,-53.96692973,98.26517558,-51.62014093,-54.52568977,-20.00170449,67.29838823,6.955889575,16.25087701,16.86449654,5.280102983,-22.32173135,-0.006304682,47.97361364,5.257852143,-15.8558664,-3.27754456,-17.22094595,4.014425554,-2.870714221,-7.483520849,-19.26257418,-0.02011887,10.52360489,-14.79318705,14.00577379,12.34583321,9.062531809,0.615257352,1.167115567,5.318952599,-1.044924611,10.97059706,0.271662565,2.688638285,-1.922109547,0.700777547,-2.801308941,5.844009804,2.915718286,-1.875348464,-2.852885544,-1.531159202,1.890604165,0.668893688,-0.838420288,-5.009441504,-0.134609233,-0.02252044,4.110564058,-1.206081425,0.56703878,-1.708624959,-1.066037964,3.678274512,1.04804783,-0.346467151,1.607190423,-1.55246143,-1.333182105,1
